,t_Survived,t_Pclass,t_Age,t_Fare,t_SibSp,t_Parch,t_totalFamily,t_hasFamily,t_isF,t_isM,t_Port1,t_Port2,t_Port3,t_Port4,t_Name,t_TitleFemale,t_TitleMale,t_Sector,t_Cabin
258,1.0,1.0,0.4345312892686604,9.667166525013505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.182054602137322,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
259,1.0,2.0,0.6230208595124404,-0.12491978668775715,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003750633845061978,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
260,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
261,1.0,3.0,0.032420206081930136,-0.016444159470040135,4.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505534898354532,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
262,0.0,1.0,0.648152802211611,0.955306180872432,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,2.6699603989569045,2.0694321485408174
263,0.0,1.0,0.49736114601658704,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,0.775904096830629,3.073168699629478
264,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
265,0.0,2.0,0.4470972606182458,-0.43700743807979686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
266,0.0,3.0,0.19577783362653933,0.1506737441786005,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
267,1.0,3.0,0.3088715757728072,-0.4918744606632361,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
268,1.0,1.0,0.723548630309123,2.441497778832105,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9441592018162357,1.0,-1.0,1.4072561975393874,4.225606961990532
269,1.0,1.0,0.4345312892686604,2.0825124140450755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5352517461469307,0.0,-1.0,1.4072561975393874,3.2590458387199703
270,0.0,1.0,0.36792055349407915,-0.024246350754841113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
271,1.0,3.0,0.3088715757728072,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
272,1.0,2.0,0.5099271173661725,-0.255795253400548,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5129572978226415,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
273,0.0,1.0,0.4596632319678311,-0.05042144409739929,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6430522221453293,-1.0,1.0,1.4072561975393874,3.965378967263842
274,1.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.10404984215333657,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
275,1.0,1.0,0.7863784870570495,0.921244330558889,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,0.0,-1.0,2.0386082982481457,-0.1610935205450936
276,0.0,3.0,0.5601910027645137,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
277,0.0,2.0,0.36792055349407915,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
278,0.0,3.0,0.08268409148027142,-0.06199888922968463,4.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9664536501405249,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
279,1.0,3.0,0.4345312892686604,-0.24069423801061057,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5427530138370547,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
280,0.0,3.0,0.8115104297562202,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
281,0.0,3.0,0.34656948982156316,-0.4902797934380587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5427530138370547,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
282,0.0,3.0,0.19577783362653933,-0.45714212526638004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
283,1.0,3.0,0.2334757476752953,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
284,0.0,1.0,0.36792055349407915,-0.12491978668775715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,0.14455199612187059,0.2850116132720886
285,0.0,3.0,0.4093993465694898,-0.47400492578514347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
286,1.0,3.0,0.37170143252073384,-0.45714212526638004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
287,0.0,3.0,0.2711736617240512,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
288,1.0,2.0,0.5224930887157577,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
289,1.0,3.0,0.2711736617240512,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7508526981437278,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
290,1.0,1.0,0.32143754712239253,0.9391984311231651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11155110984346052,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
291,1.0,1.0,0.2334757476752953,1.1854295476653287,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2973563458258444,1.0,-1.0,0.775904096830629,1.4002744478150442
292,0.0,2.0,0.4470972606182458,-0.3891875560116617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5352517461469307,-1.0,1.0,2.0386082982481457,-0.42132151527178324
293,0.0,3.0,0.2963056044232219,-0.4702296719376591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
294,0.0,3.0,0.2963056044232219,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
295,0.0,1.0,0.36792055349407915,-0.09027201697708476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
296,0.0,3.0,0.2900226187484292,-0.5028639729296732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
297,0.0,1.0,0.01985423473234481,2.4029901895877646,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11155110984346052,0.0,-1.0,1.4072561975393874,0.3965378967263842
298,1.0,1.0,0.36792055349407915,-0.034313694348132716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,1.4072561975393874,3.5192738334466602
299,1.0,1.0,0.6230208595124404,4.335332226633905,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.159760153813033,1.0,-1.0,0.775904096830629,1.7348532981779308
300,1.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.405156821824243,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
301,1.0,3.0,0.36792055349407915,-0.18029017645086096,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
302,0.0,3.0,0.2334757476752953,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
303,1.0,2.0,0.36792055349407915,-0.3997582667846179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8586531741421264,0.0,-1.0,2.6699603989569045,3.3333966943561677
304,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505534898354532,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
305,1.0,1.0,0.006282985674792663,2.4029901895877646,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,0.0,1.4072561975393874,0.3965378967263842
306,1.0,1.0,0.36792055349407915,1.5841789061771412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4274512701485322,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
307,1.0,1.0,0.20834380497612465,1.5442457810799908,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.932776813756981,1.0,-1.0,1.4072561975393874,1.9950812929046204
308,0.0,2.0,0.37170143252073384,-0.16518916106092355,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
309,1.0,1.0,0.37170143252073384,0.49782998024351216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3271520618402576,0.0,-1.0,2.6699603989569045,0.9169938861797634
310,1.0,1.0,0.2963056044232219,1.0259447039291216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3271520618402576,0.0,-1.0,1.4072561975393874,1.5861515869055367
311,1.0,1.0,0.22090977632571,4.634416897040849,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.10404984215333657,0.0,-1.0,0.775904096830629,1.6976778703598323
312,0.0,2.0,0.32143754712239253,-0.12491978668775715,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0817553938290474,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
313,0.0,3.0,0.34656948982156316,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
314,0.0,2.0,0.5350590600653431,-0.11988611489111134,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
315,1.0,3.0,0.32143754712239253,-0.4902797934380587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4349525378386561,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
316,1.0,2.0,0.2963056044232219,-0.12491978668775715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8661544418322503,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
317,0.0,2.0,0.6732847449107816,-0.36653603292675563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,2.0,-0.4868001045868878,-0.42132151527178324
318,1.0,1.0,0.38426740387031916,2.671117778445337,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.31965079415013364,0.0,-1.0,1.4072561975393874,-0.1610935205450936
319,1.0,1.0,0.49736114601658704,2.059693773056521,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.1299644377986198,1.0,-1.0,2.6699603989569045,0.8426430305435664
320,0.0,3.0,0.2711736617240512,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
321,0.0,3.0,0.33400351847197784,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
322,1.0,2.0,0.37170143252073384,-0.3997582667846179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2118503181517351,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
323,1.0,2.0,0.2711736617240512,-0.06451572512800753,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.590962057806627,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
324,0.0,3.0,0.36792055349407915,0.7519458402879414,8.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
325,1.0,1.0,0.4470972606182458,2.0825124140450755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.31965079415013364,0.0,-1.0,1.4072561975393874,0.7682921749073693
326,0.0,3.0,0.7612465443578789,-0.5228315422126077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
327,1.0,2.0,0.4470972606182458,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4274512701485322,1.0,-1.0,2.0386082982481457,-0.42132151527178324
328,1.0,3.0,0.38426740387031916,-0.2351571990343002,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0519596778146343,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
329,1.0,1.0,0.19577783362653933,0.5189714017894245,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11155110984346052,0.0,-1.0,0.775904096830629,0.2478361854539901
330,1.0,3.0,0.36792055349407915,-0.18029017645086096,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
331,0.0,1.0,0.5664739884393064,-0.07458306872129913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,1.4072561975393874,4.188431534172434
332,0.0,1.0,0.4722292033174164,2.441497778832105,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,1.4072561975393874,2.961642416175182
333,0.0,3.0,0.19577783362653933,-0.2859972841804228,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
334,1.0,1.0,0.36792055349407915,2.042579288947925,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.483161581808228,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
335,0.0,3.0,0.36792055349407915,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
336,0.0,1.0,0.35913546117114853,0.6925485130875209,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,1.4072561975393874,-0.3469706596355862
337,1.0,1.0,0.5099271173661725,2.059693773056521,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4349525378386561,0.0,-1.0,2.6699603989569045,1.0656955974521576
338,1.0,3.0,0.5601910027645137,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
339,0.0,1.0,0.5601910027645137,0.06635974158478332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
340,1.0,2.0,0.01985423473234481,-0.12491978668775715,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,0.0,3.301312499665663,-0.3469706596355862
341,1.0,1.0,0.2963056044232219,4.647001076532463,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3271520618402576,0.0,-1.0,1.4072561975393874,0.4337133245444827
342,0.0,2.0,0.34656948982156316,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
343,0.0,2.0,0.3088715757728072,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6207577738210401,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
344,0.0,2.0,0.4470972606182458,-0.3866707201133388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
345,1.0,2.0,0.2963056044232219,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21935158584185907,0.0,-1.0,3.301312499665663,0.8054676027254678
346,1.0,2.0,0.49736114601658704,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
347,1.0,3.0,0.36792055349407915,-0.32425318983493084,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5129572978226415,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
348,1.0,3.0,0.032420206081930136,-0.32828012727224753,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.189555869827446,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
349,0.0,3.0,0.5224930887157577,-0.47400492578514347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
350,0.0,3.0,0.2837396330736366,-0.4626791642426904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
351,0.0,1.0,0.36792055349407915,0.05629239799149171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.189555869827446,-1.0,1.0,1.4072561975393874,4.337133245444828
352,0.0,3.0,0.18321186227695402,-0.5028639729296732,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
353,0.0,3.0,0.3088715757728072,-0.29002422161773944,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
354,0.0,3.0,0.36792055349407915,-0.5029485386158568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
355,0.0,3.0,0.34656948982156316,-0.45714212526638004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
356,1.0,1.0,0.2711736617240512,0.4589861417231558,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003750633845061978,0.0,-1.0,2.6699603989569045,0.8054676027254678
357,0.0,2.0,0.4722292033174164,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
358,1.0,3.0,0.36792055349407915,-0.48977642625839407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7508526981437278,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
359,1.0,3.0,0.36792055349407915,-0.48977642625839407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6505534898354532,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
360,0.0,3.0,0.49736114601658704,-0.08666388103324908,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
361,0.0,2.0,0.35913546117114853,-0.09027201697708476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
362,0.0,3.0,0.5601910027645137,-0.3573908580066095,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4349525378386561,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
363,0.0,3.0,0.4345312892686604,-0.5064721088735089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
364,0.0,3.0,0.36792055349407915,-0.3363340021468808,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
365,0.0,3.0,0.37170143252073384,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
366,1.0,1.0,0.7486805730082936,0.8667135572514657,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2675606298114315,1.0,-1.0,2.0386082982481457,0.954169313997862
367,1.0,3.0,0.36792055349407915,-0.5028639729296732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3271520618402576,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
368,1.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
369,1.0,1.0,0.2963056044232219,0.7469121684912956,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21935158584185907,4.0,-1.0,0.775904096830629,0.879818458361665
370,1.0,1.0,0.3088715757728072,0.4678796330534696,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.003750633845061978,-1.0,1.0,2.6699603989569045,1.4374498756331426
371,0.0,3.0,0.22090977632571,-0.5176307525123133,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
372,0.0,3.0,0.2334757476752953,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
373,0.0,1.0,0.2711736617240512,2.0825124140450755,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
374,0.0,3.0,0.032420206081930136,-0.22408312108167944,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.10404984215333657,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
375,1.0,1.0,0.36792055349407915,1.0060617003323709,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0817553938290474,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
376,1.0,3.0,0.2711736617240512,-0.5024451714361923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4349525378386561,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
377,0.0,1.0,0.33400351847197784,3.610064686423428,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2118503181517351,-1.0,1.0,1.4072561975393874,2.627063565812296
378,0.0,3.0,0.24604171902488062,-0.5676312212027554,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
379,0.0,3.0,0.2334757476752953,-0.4918744606632361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
380,1.0,1.0,0.5224930887157577,3.9327230485884233,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6430522221453293,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
381,1.0,3.0,0.007288263382759488,-0.33146744825388363,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.003750633845061978,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
382,0.0,3.0,0.39683337521990447,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
383,1.0,1.0,0.4345312892686604,0.39858208016340624,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.590962057806627,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
384,0.0,3.0,0.36792055349407915,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
385,0.0,2.0,0.22090977632571,0.8314778546749452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
386,0.0,3.0,0.007288263382759488,0.2958951755118318,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
387,1.0,2.0,0.4470972606182458,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.182054602137322,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
